location,plot,treeID,canopy,rep,leaf,test,species,E,A,Ca,Ci,Pci,Pca,gsw,TleafEB,RHcham,Qin,Qabs,S,CO2_s,CO2_r,H2O_s,H2O_r,Flow,date_licor,date_collected,DBH,Height,Size_Class,concat
AK,1,A,high,2,1,kok,pigl,0.000424061,-2.674903063,403.4070037,519.405016,48.19891292,37.43471558,0.034383345,23.20601767,60.13137189,19.963,16.82682891,6.768,403.407,400.018,18.6005,18.0372,500.028,19/07/2017,20/07/2017,20.6,7.84,large,2017-07-20_AK_1_A_1_2_high_pigl
AK,1,A,high,2,1,kok,pigl,0.000415072,-2.821903779,403.6100039,528.9723352,49.08676395,37.45358249,0.033725074,23.1877793,60.16908671,15.0038,12.6470033,6.768,403.61,400.017,18.5944,18.043,499.995,19/07/2017,20/07/2017,20.6,7.84,large,2017-07-20_AK_1_A_1_2_high_pigl
AK,1,A,high,2,1,kok,pigl,0.000406269,-2.955136305,403.795004,538.3390879,49.95685043,37.4714136,0.033038734,23.17933084,60.18188715,9.98685,8.417745121,6.768,403.795,400.017,18.5914,18.0517,500.002,19/07/2017,20/07/2017,20.6,7.84,large,2017-07-20_AK_1_A_1_2_high_pigl
AK,1,A,high,2,1,kok,pigl,0.000401076,-3.12377123,403.9830043,548.4342439,50.89430812,37.48933572,0.032652723,23.17202299,60.19970431,4.93063,4.155231117,6.768,403.983,399.974,18.5924,18.0596,500.002,19/07/2017,20/07/2017,20.6,7.84,large,2017-07-20_AK_1_A_1_2_high_pigl
AK,1,A,low,1,1,kok,pigl,0.000567447,-0.964268692,401.2212873,425.8159172,39.5328956,37.24952174,0.047824956,22.67135707,60.11949489,50.0000619,42.15012426,8.243,401.2212857,400.0069524,18.00697619,17.08834286,500.0082381,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000548452,-1.096230953,401.4641447,431.8266002,40.09091475,37.27205501,0.046059762,22.67188169,60.00365216,44.9962,37.93183634,8.243,401.4641429,400.0199048,17.97257619,17.08465714,500.004619,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000504277,-1.274490491,401.7363831,441.9570627,41.03191003,37.29776604,0.042522129,22.65850067,60.20088346,39.99848571,33.71875928,8.243,401.736381,399.9692857,18.00951429,17.19315714,500.013,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000537526,-1.43372713,402.0199071,444.6749192,41.28407591,37.32394081,0.045570358,22.59643294,60.17395401,34.99967143,29.50471906,8.243,402.0199048,400.0125238,17.94810952,17.07785238,500.0014286,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.00051299,-1.582956036,402.254336,452.4539348,42.00602054,37.3454679,0.043767247,22.53194222,60.2952821,29.9996,25.28970244,8.243,402.2543333,399.9849048,17.91235714,17.08180476,500.0088095,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000506112,-1.712685426,402.5024314,458.1583925,42.5351126,37.36805114,0.043269856,22.48879038,60.26745149,24.99979048,21.07479552,8.243,402.5024286,400.0148571,17.8605381,17.04110476,500.0247619,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000497635,-1.868067115,402.731765,465.0909933,43.17641173,37.38733442,0.042676896,22.44383826,60.27978273,19.9994,16.85955828,8.243,402.7317619,399.9825238,17.81907619,17.01330952,500.0100952,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000484911,-1.991086798,402.9701938,471.4197332,43.76223158,37.4080118,0.041861819,22.36993897,60.36581478,15.0006619,12.64562054,8.243,402.9701905,400.0098571,17.76671905,16.98150476,500.0047143,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000487297,-2.104228439,403.1617178,475.9738324,44.18650718,37.4270746,0.041807353,22.33769136,60.02261488,10.0010919,8.430938279,8.243,403.1617143,400.016619,17.63608571,16.84690952,500.008381,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000467719,-2.199637635,403.3228608,483.0464526,44.84447644,37.44319502,0.040240191,22.31325531,60.0934653,4.999715238,4.214730671,8.243,403.3228571,400.0072857,17.62971429,16.87217143,499.9632857,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000805384,7.880889395,386.4484631,139.9988177,12.99644588,35.87499252,0.052981716,24.49451108,59.61155228,1799.979524,1517.382615,8.243,386.4484762,399.954381,18.16164286,16.85796667,499.986619,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000781672,7.920289638,386.4271773,141.2518912,13.11286691,35.87327648,0.053482686,24.222634,59.74600636,1500.009524,1264.508026,8.243,386.4271905,399.9816667,18.19917619,16.93404762,500.0327619,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000783616,7.745587469,386.8017491,156.8361404,14.56003269,35.90910932,0.055862508,23.931805,59.8080301,1199.997619,1011.597888,8.243,386.8017619,400.0699524,18.20059524,16.93232381,500.0332381,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000775005,7.303941491,387.5600355,172.5460964,16.01920215,35.98112438,0.056467233,23.76978104,59.68463593,1000,843.000048,8.243,387.5600476,400.0963333,18.18322381,16.9288,500.0066667,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.00076281,6.623325138,388.5635128,194.8290823,18.08854932,36.0754677,0.05704895,23.57567485,59.65601233,800.0042857,674.4034721,8.243,388.5635238,399.9709048,18.15860952,16.92392857,500.0209524,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000718205,4.332745378,392.3839928,263.8995029,24.50216406,36.43150844,0.057407376,23.14142129,60.05631424,400.0032381,337.2027989,8.243,392.384,399.9913333,18.1925619,17.03010476,500.0148571,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000708424,2.058317142,396.1881394,332.513185,30.87230175,36.78422494,0.058748234,22.90062998,60.26987745,200.000381,168.600418,8.243,396.1881429,400.0438571,18.19131429,17.04475238,500.0439524,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000694443,1.311376521,397.4021883,353.7703275,32.84482787,36.89570735,0.058184789,22.80958404,60.30909646,150.0034762,126.452891,8.243,397.4021905,400.019,18.15004286,17.02600476,500.0181429,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000675551,0.36054389,398.9935708,381.2935876,35.40027311,37.04358488,0.056925267,22.75254011,60.2603894,100.0018333,84.30157391,8.243,398.9935714,400.0322857,18.11771429,17.02422381,500.0206667,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000684751,0.179919857,399.2806664,386.6361846,35.89519933,37.06910961,0.05733122,22.77781654,60.02258439,89.99937143,75.86944125,8.243,399.2806667,400.028,18.08704286,16.97861429,500.0151429,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.00064909,-0.059022471,399.6767144,393.7849044,36.55845298,37.10544057,0.054367405,22.76940568,60.05614239,79.99794762,67.43821251,8.243,399.6767143,400.0070952,18.08822857,17.03750952,500.007,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000629706,-0.18506473,399.9008574,397.8853881,36.93910595,37.12621922,0.052930734,22.75369235,60.17727684,74.99973333,63.22480202,8.243,399.9008571,400.0109048,18.10708095,17.08779048,500.0220476,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000623461,-0.343175184,400.1401434,402.9989944,37.41442543,37.14900971,0.052374794,22.75310281,60.14801687,70.0014619,59.0111931,8.243,400.1401429,399.9856667,18.10062857,17.09141429,500.0097143,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000622363,-0.473931145,400.4111436,407.256569,37.80938854,37.17386448,0.052461417,22.7201741,60.18555005,65.00120476,54.79600026,8.243,400.4111429,400.0406667,18.08068095,17.07324286,500.0188095,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000601199,-0.590005894,400.6049534,411.6598272,38.21791084,37.19159213,0.050454416,22.70974869,60.01455013,60.00005238,50.57999664,8.243,400.6049524,400.0293333,18.0171619,17.0439,500.0089524,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000595754,-0.822030972,400.9725728,419.5396497,38.94925166,37.22552007,0.050171511,22.69332461,60.10386453,54.99960952,46.36464719,8.243,400.9725714,400.0111905,18.02960952,17.06515714,500,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,A,low,1,1,kok,pigl,0.000368978,-2.273896966,403.5340038,506.5943681,47.03127114,37.46334018,0.032865534,21.78537331,60.3309251,0,0,8.243,403.534,400.0307143,17.11756667,16.51968095,499.9989048,09/07/2017,10/07/2017,20.6,7.84,large,2017-07-10_AK_1_A_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.001084947,0.026442438,399.3865714,391.6957097,36.35750033,37.07137209,0.096223601,22.26922024,60.18768748,90.00141429,75.87124393,6.681,399.3865714,400.0009048,17.69854762,16.27448095,499.9937619,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.001089453,-0.228038542,399.7357622,396.2673471,36.78212039,37.10406381,0.096274376,22.2611506,59.98866292,80.00228571,67.44197509,6.681,399.7357619,400.0129524,17.6423,16.21230952,500.0188571,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.00114086,9.40300551,386.8792731,210.5314372,19.542601,35.91210591,0.089660596,23.04255107,60.26046173,1000.001381,843.001201,6.681,386.8792857,400.0333333,17.66880476,16.17132381,500.0005238,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.001125577,8.618867485,387.9247027,228.1034166,21.1737834,36.00925296,0.091050217,22.80458129,60.19892591,800.0081429,674.4068496,6.681,387.9247143,400.0244762,17.58802381,16.11050476,500.0085238,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.001105787,5.29575202,392.3220881,294.8317084,27.36790933,36.4175054,0.094543217,22.42177064,60.14891157,399.9947143,337.1955672,6.681,392.3220952,399.9779524,17.55087143,16.09925238,500.0001905,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.001102097,2.265928949,396.3675684,351.2828398,32.60775859,36.79273941,0.096488267,22.26845666,60.02579117,200.011381,168.6096035,6.681,396.3675714,399.9789048,17.54613333,16.09939048,500.0139048,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.001114457,1.339238778,397.6394744,368.0091565,34.15945699,36.90981129,0.09681741,22.32986998,59.68924172,149.9949048,126.4456893,6.681,397.6394762,400.021,17.56574286,16.10282857,500.0224762,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.001112889,0.170860497,399.1958093,389.0261387,36.1089808,37.05291851,0.097365638,22.29497939,59.71175068,99.99873333,84.29896953,6.681,399.1958095,400.0177619,17.58427619,16.12333333,499.983381,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.001085283,-0.372077338,399.9084291,398.8689199,37.02432346,37.12081411,0.095898563,22.25585565,59.96375655,75.00041905,63.22533997,6.681,399.9084286,399.9911905,17.63273333,16.20810952,499.9864762,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.001084864,-0.470973603,400.0657149,400.6918491,37.1940078,37.13588723,0.094977117,22.31132,59.7313112,69.9995381,59.00966203,6.681,400.0657143,400.0163333,17.62823333,16.20420476,500.004619,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.001050557,-0.655172429,400.2937628,404.4573917,37.54426208,37.15776803,0.09060931,22.42560751,59.49249865,65.0002381,54.79516274,6.681,400.2937619,399.9802381,17.67519048,16.2962619,500.0052857,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.001023726,-0.948055762,400.6943346,410.5700082,38.11344287,37.19667859,0.087517713,22.60161503,59.62152534,59.99964762,50.57966621,6.681,400.6943333,399.9757143,17.90032857,16.55702857,500.043381,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.00105657,-1.096110642,400.9167634,412.9479297,38.3335071,37.21666701,0.089851733,22.68207122,59.53675106,54.9980381,46.36334601,6.681,400.9167619,400.0181429,17.97664762,16.59022857,499.9967143,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.001030674,-1.335285138,401.2665256,418.2762318,38.82783366,37.24885309,0.087059332,22.80284512,59.60936896,49.99960952,42.14969533,6.681,401.2665238,400.035,18.1285619,16.77641429,500.026619,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.001008929,-1.545279267,401.5559068,423.1729844,39.28437572,37.2775997,0.084702148,22.90191331,59.64183902,45.0009,37.93576218,6.681,401.5559048,400.0326667,18.24546667,16.92211905,500.0702857,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.000994737,-1.7816807,401.8376214,428.2560522,39.75462458,37.30222539,0.084003873,22.88726888,59.84373217,39.9979381,33.71823525,6.681,401.837619,399.9911429,18.29284286,16.98805714,500.026,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.000967995,-1.916504811,402.0727645,431.9235376,40.09545844,37.32441142,0.082143921,22.85926293,59.9961862,35.00074286,29.50568388,6.681,402.0727619,400.032,18.30575238,17.03600476,500.0040952,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.000941186,-2.133975852,402.3445267,437.5120797,40.61455311,37.34992451,0.080110655,22.85050287,60.12557352,29.99722857,25.2876864,6.681,402.3445238,399.9991429,18.33287619,17.09834286,500.0094286,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.001188747,10.66453469,385.1286047,167.8207091,15.57747002,35.74844443,0.081992188,24.07000716,59.86867605,1799.992381,1517.393618,6.681,385.128619,399.9905238,17.88419524,16.32417619,499.9928095,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.001167101,10.6722612,385.1198904,173.8844031,16.14027307,35.74754311,0.084421729,23.71591275,60.09762197,1500.007619,1264.506425,6.681,385.1199048,399.9814762,17.86064286,16.32894286,499.9761429,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.001151935,9.9539221,386.1090819,196.7285619,18.26099199,35.83991457,0.088146555,23.29439209,60.44766572,1200.005714,1011.604722,6.681,386.1090952,400.003381,17.80103333,16.28926667,500.0161905,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.0009237,-2.497029423,402.8343367,446.3180962,41.42831265,37.39204614,0.078410595,22.85813734,60.04676328,19.99885238,16.85899151,6.681,402.8343333,399.9949524,18.32415714,17.11250476,499.9915714,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.000905617,-2.645053847,403.0753845,451.0254194,41.86611996,37.41519142,0.076265833,22.86757858,59.78502419,14.99421905,12.64012342,6.681,403.075381,400.0299048,18.2543,17.06672857,500.1788095,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.000874453,-2.742747287,403.1915751,454.7613884,42.21207888,37.42524103,0.074322662,22.80547136,60.03075949,9.99798381,8.428298223,6.681,403.1915714,399.9979048,18.25723333,17.11015238,500.013381,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.000888971,-2.834625952,403.3470991,455.0968565,42.24369279,37.44009807,0.07676606,22.73561144,60.4159847,4.99969381,4.214710168,6.681,403.3470952,400.0385238,18.3058381,17.13971905,499.9913333,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.000945821,-2.307988698,402.5866698,441.0784613,40.94516135,37.37198162,0.080362554,22.85406458,60.04165414,24.9990619,21.07421424,6.681,402.5866667,400.0115714,18.31782381,17.07719048,500.0092381,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,low,1,1,kok,pigl,0.000852894,-2.958441743,403.4964326,459.9682841,42.69770932,37.4555681,0.074251155,22.59306229,60.4326512,0,0,6.681,403.4964286,400.0029524,18.14760952,17.02857619,499.9648571,09/07/2017,10/07/2017,16.6,7.464,large,2017-07-10_AK_1_D_1_1_low_pigl
AK,1,D,high,1,1,kok,pigl,0.000509184,-2.736862806,402.6470505,493.5584105,45.808865,37.3710669,0.044463053,22.08685465,60.03866933,5.001018571,4.21583193,5.241,402.6470476,399.9932381,17.3882619,16.86382857,500.0125238,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000715514,5.549994481,393.887137,198.3940857,18.41262907,36.5560179,0.047512854,24.24355651,59.50469771,1799.985238,1517.387384,5.241,393.8871429,400.0000476,17.83520952,17.09858571,500.0012857,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000716417,5.402930295,394.06028,211.6084758,19.6390005,36.57202295,0.049671163,24.01117728,59.89687423,1499.998571,1264.4988,5.241,394.0602857,400.0195714,17.99951429,17.26208095,499.9987143,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000655075,4.816011113,394.6738521,223.2140966,20.71569939,36.62826408,0.04717994,23.73819025,59.99917832,1200.000476,1011.600334,5.241,394.6738571,399.9929048,18.0157,17.34143333,500.0091905,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000646886,4.466837256,395.0766619,238.4752376,22.13212565,36.66580401,0.048095207,23.53665813,60.20859832,1000.000429,843.0002767,5.241,395.0766667,400.0266667,18.05627619,17.39045714,500.0027143,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000660265,3.968039296,395.5519958,261.6078957,24.27924151,36.71029276,0.050390052,23.31842954,60.05729557,800.0009524,674.4007899,5.241,395.552,399.9850476,17.9763619,17.29671429,500.001,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000664695,2.240437541,397.4050929,323.3927139,30.01363858,36.88262696,0.054071855,22.87255866,60.20629824,400.000381,337.2002048,5.241,397.4050952,400.0304286,17.93565714,17.25141429,499.9959524,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000611494,0.612693011,399.1398089,372.4914721,34.57056416,37.04376987,0.051366779,22.62810477,60.30967428,200.0002857,168.6002443,5.241,399.1398095,400.0378571,17.8851381,17.25564286,500.0073333,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000618948,0.122511653,399.5996665,388.3510159,36.04309974,37.08709402,0.05254492,22.52711922,60.28992816,149.9992381,126.4493899,5.241,399.5996667,399.9873333,17.8212619,17.18404762,500.0035238,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000616478,-0.587889382,400.3429054,410.7354571,38.12090639,37.15635979,0.052451682,22.43814523,59.99349328,100.0019571,84.30160404,5.241,400.3429048,399.985381,17.68642381,17.05166667,500.0048095,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000633938,-0.708072716,400.5304769,413.8596027,38.41125271,37.17414618,0.054475581,22.38864945,60.18908308,90.00101429,75.87091843,5.241,400.5304762,400.0544286,17.70527143,17.05254762,500.0041905,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000573651,-1.145859939,400.9468107,430.508672,39.95886412,37.21499745,0.049495891,22.28429095,60.12660907,64.99989524,54.79485082,5.241,400.9468095,399.9868095,17.5820619,16.99133333,500.0003333,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000562311,-1.264826048,401.076049,435.2173165,40.39585609,37.22694327,0.048627704,22.27118021,60.18906107,60.00015714,50.58008305,5.241,401.0760476,399.9866667,17.58812857,17.00908571,500.0044286,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000582561,-1.413223112,401.2748586,438.6104179,40.71115138,37.2457216,0.050479645,22.25371003,60.16509305,55.00025238,46.36520445,5.241,401.2748571,400.0385714,17.57271905,16.97281905,500.0081429,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000583663,-1.547284322,401.4021921,442.8908811,41.10844438,37.25752865,0.050570611,22.22951959,60.08297233,49.99989048,42.14997346,5.241,401.4021905,400.0259048,17.52812381,16.92705238,500.0005714,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000544575,-1.714787482,401.5656209,452.2194887,41.97464373,37.27299307,0.047171705,22.2134052,60.09617313,44.9996,37.93461999,5.241,401.565619,399.9974286,17.50891905,16.9481,500.0085714,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000539593,-1.717168174,401.5933828,452.7036871,42.01959038,37.27557323,0.046886137,22.19874726,60.1747146,39.9987381,33.7189024,5.241,401.593381,400.020619,17.51970476,16.96402381,500.0101429,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000556294,-1.897273443,401.7463353,456.8469994,42.40342412,37.28911488,0.048528258,22.17661885,60.22281447,34.9987381,29.50389436,5.241,401.7463333,399.9919048,17.51985238,16.94697143,500.0091905,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000528636,-1.954390898,401.8280973,462.367485,42.91563431,37.2965406,0.045947903,22.16975083,60.10484817,30.00099524,25.29086575,5.241,401.8280952,400.0021905,17.47567143,16.93124762,500.0078095,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000526381,-2.069264865,401.9800498,466.6696758,43.31467968,37.31041033,0.045856394,22.15818622,60.15309351,24.99972381,21.07472302,5.241,401.9800476,400.0328095,17.48177143,16.93965714,499.9928095,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000534988,-2.331306823,402.2342882,475.1238426,44.09943495,37.33406585,0.046361046,22.13588521,59.85820407,19.99969048,16.85973485,5.241,402.2342857,400.0161905,17.37961905,16.82859524,500.0040476,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000493968,-2.380411226,402.2764787,483.0287134,44.83270815,37.33762294,0.043125082,22.13011978,60.20064112,15.00122857,12.64601435,5.241,402.2764762,399.989619,17.46682381,16.95809048,500.0000476,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000501064,-2.613834846,402.5481932,490.5927018,45.53420278,37.36238022,0.043734971,22.1069461,60.10422004,10.00037714,8.430320813,5.241,402.5481905,400.0198571,17.4212619,16.90520952,500.012619,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000600974,-0.901026433,400.6588105,421.0345519,39.07823626,37.18706597,0.051785978,22.35371997,60.24306528,79.99955714,67.43960096,5.241,400.6588095,399.9667619,17.68390952,17.06512381,500.0122857,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
AK,1,D,high,1,1,kok,pigl,0.000613617,-0.901152378,400.6897152,420.5507677,39.03391095,37.19048416,0.052735472,22.31582739,60.00316408,74.99947143,63.22456454,5.241,400.6897143,400.0028571,17.58104762,16.94917143,500.0071429,18/07/2017,19/07/2017,16.6,7.464,large,2017-07-19_AK_1_D_1_1_high_pigl
